link,Oferta od,Kategoria,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Spalanie W Mieście,Typ nadwozia,Liczba drzwi,Liczba miejsc,Kolor,Kraj pochodzenia,Zarejestrowany w Polsce,Bezwypadkowy,Stan,Cena
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vi-bogate-wyposazenieklimatronicnavidoinwestowany-ID6FhDbL.html,Osoby prywatnej,Osobowe,VI (2008-2013),2010,294 620 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,6 l/100km,Kompakt,5,5,Czarny,Niemcy,Tak,Tak,Używane,29 900
https://www.otomoto.pl/oferta/volkswagen-golf-2-0-150-km-highline-salon-polska-pelny-serwis-perfekcyjny-stan-ID6FcMez.html,Osoby prywatnej,Osobowe,VII (2012-2020),2015,252 500 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,"5,20 l/100km",Kombi,5,5,Beżowy,Polska,Tak,Tak,Używane,39 900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-vii-tdidsgaluxenonradarnawigacjaklimatronik-ID6FbF6o.html,Osoby prywatnej,Osobowe,VII (2012-2020),2014,206 355 km,1 598 cm3,Diesel,105 KM,Automatyczna,Na przednie koła,"5,70 l/100km",Kombi,5,5,Czerwony,Niemcy,,Tak,Używane,42 990
https://www.otomoto.pl/oferta/volkswagen-golf-ID6Etrin.html,Firmy,Osobowe,VI (2008-2013),2011,162 775 km,1 197 cm3,Benzyna,105 KM,Manualna,Na przednie koła,"7,10 l/100km",Kompakt,5,5,Czerwony,,,Tak,Używane,23 900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-style-1-5-tsi-130-km-6g-ID6Fipzo.html,Firmy,Osobowe,VIII (2020-),2023,,1 498 cm3,Benzyna,130 KM,Manualna,Na przednie koła,,Kompakt,5,5,Niebieski,Polska,,Tak,Nowe,120 500
https://www.otomoto.pl/oferta/volkswagen-golf-faktura-vat-23-comfortline-1-6-tdi-led-serwisowany-w-aso-polska-ID6Fg6kl.html,Osoby prywatnej,Osobowe,VII (2012-2020),2017,150 000 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kompakt,5,5,Czarny,Polska,Tak,Tak,Używane,52 600
https://www.otomoto.pl/oferta/volkswagen-golf-w-produkcji-golf-r-line-1-5-etsi-evo-mhev-130-km-dsg-7-stopniowa-ID6FipsW.html,Firmy,Osobowe,VIII (2020-),2023,,1 498 cm3,Benzyna,130 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Szary,Polska,,Tak,Nowe,141 070
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-tsi-comfortline-125km-pakiet-bussines-czujnik-deszczu-led-mid-ID6FipoA.html,Firmy,Osobowe,VII (2012-2020),2018,78 720 km,1 395 cm3,Benzyna,125 KM,Manualna,Na przednie koła,,Kombi,5,5,Srebrny,Polska,Tak,Tak,Używane,76 000
https://www.otomoto.pl/oferta/volkswagen-golf-fv-23-trendline-aso-salon-pl-ID6Fj1dv.html,Firmy,Osobowe,VII (2012-2020),2018,149 800 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kombi,5,5,Biały,Polska,Tak,Tak,Używane,59 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-105-km-navi-isofix-bardzo-ladny-import-ID6FhHFJ.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,229 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,"4,60 l/100km",Kombi,5,5,Czarny,Niemcy,,Tak,Używane,26 999
https://www.otomoto.pl/oferta/volkswagen-golf-comfortline-2-0-tdi-150km-salon-polska-2018-z-serwisem-i-gwarancja-ID6Fj9M8.html,Firmy,Osobowe,VII (2012-2020),2018,213 094 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,5 l/100km,Kombi,5,5,Srebrny,Polska,Tak,Tak,Używane,59 900
https://www.otomoto.pl/oferta/volkswagen-golf-2018-bezwypadkowy-maly-przebieg-vat23-ID6F9wMX.html,Osoby prywatnej,Osobowe,VII (2012-2020),2017,172 475 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,4 l/100km,Kompakt,3,5,Szary,Francja,,Tak,Używane,54 000
https://www.otomoto.pl/oferta/volkswagen-golf-comfortline-face-lifting-salon-polska-2017-z-serwisem-i-gwarancja-ID6Fj9LO.html,Firmy,Osobowe,VII (2012-2020),2017,140 629 km,1 395 cm3,Benzyna,125 KM,Manualna,Na przednie koła,,Kombi,5,5,Szary,Polska,Tak,Tak,Używane,64 900
https://www.otomoto.pl/oferta/volkswagen-golf-highline-2019r-salon-pl-faktura-vat23-ID6Fj9L2.html,Firmy,Osobowe,VII (2012-2020),2019,103 458 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,Polska,Tak,Tak,Używane,82 900
https://www.otomoto.pl/oferta/volkswagen-golf-r-line-1-5-etsi-130km-dsg-odbior-marzec-2023-ID6Fj9sa.html,Firmy,Osobowe,VIII (2020-),2023,10 km,1 498 cm3,Benzyna,130 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Niebieski,Polska,,Tak,Nowe,146 280
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-v-2-0-tdi-140-ID6FgntV.html,Osoby prywatnej,Osobowe,V (2003-2009),2007,220 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,7 l/100km,Kombi,5,5,Szary,,Tak,Tak,Używane,15 900
https://www.otomoto.pl/oferta/volkswagen-golf-gti-performance-2019r-dsg-i-wl-salon-pl-245km-ID6F0HvK.html,Firmy,Osobowe,VII (2012-2020),2019,45 289 km,1 984 cm3,Benzyna,245 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Szary,Polska,Tak,Tak,Używane,117 900
https://www.otomoto.pl/oferta/volkswagen-golf-gwarancja-stan-wzorowy-po-oplatach-oryginaly-lakier-ID6FhK2S.html,Osoby prywatnej,Osobowe,VII (2012-2020),2013,199 000 km,1 197 cm3,Benzyna,86 KM,Manualna,Na przednie koła,"5,90 l/100km",Kompakt,3,5,Szary,Niemcy,,Tak,Używane,29 800
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-mpi-80-km-klimatyzacja-super-stan-ID6EJlGi.html,Firmy,Osobowe,VI (2008-2013),2009,167 000 km,1 390 cm3,Benzyna,80 KM,Manualna,Na przednie koła,,Kompakt,5,5,Czarny,,,Tak,Używane,23 997
https://www.otomoto.pl/oferta/volkswagen-golf-2016-model-aso-full-bezwypadkowy-fv-23-ID6Fj9EQ.html,Firmy,Osobowe,VII (2012-2020),2015,136 000 km,,Elektryczny,115 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Czarny,,,Tak,Używane,73 798
https://www.otomoto.pl/oferta/volkswagen-golf-serwisowany-bezwypadkowy-idealny-oplacony-ID6FhJPI.html,Firmy,Osobowe,V (2003-2009),2007,180 000 km,1 390 cm3,Benzyna,80 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,5,5,Srebrny,Niemcy,,Tak,Używane,17 900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-r-2-0-tsi-4motion-235-kw-320-km-salon-pl-idealny-ID6FgbNU.html,Osoby prywatnej,Osobowe,VIII (2020-),2022,850 km,1 984 cm3,Benzyna,320 KM,Automatyczna,4x4 (dołączany automatycznie),,Kompakt,5,5,Niebieski,Polska,Tak,Tak,Używane,258 656
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-110-km-dsg-salon-polska-gwarancja-ID6FfLNq.html,Firmy,Osobowe,VII (2012-2020),2015,165 150 km,1 598 cm3,Diesel,110 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Srebrny,Polska,Tak,Tak,Używane,44 900
https://www.otomoto.pl/oferta/volkswagen-golf-gtd-bi-xenon-kamera-radar-full-opcja-serwis-do-konca-oplacony-ID6EZr2E.html,Firmy,Osobowe,VII (2012-2020),2014,210 000 km,1 968 cm3,Diesel,184 KM,Manualna,Na przednie koła,"5,10 l/100km",Kompakt,5,5,Biały,Niemcy,Tak,Tak,Używane,69 990
https://www.otomoto.pl/oferta/volkswagen-golf-1-0tsi-115km-trendline-fakturavat23-aso-salonpl-citymotors-vw-ID6Fj9kI.html,Firmy,Osobowe,VII (2012-2020),2019,121 750 km,999 cm3,Benzyna,115 KM,Manualna,Na przednie koła,,Kompakt,5,5,Czerwony,Polska,Tak,Tak,Używane,59 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-mpi-klimatyzacja-alufelgir18-bezwypadkowy-oplacony-ID6Fj9d9.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,201 600 km,1 390 cm3,Benzyna,80 KM,Manualna,,8 l/100km,Kompakt,3,5,Biały,Niemcy,,Tak,Używane,24 900
https://www.otomoto.pl/oferta/volkswagen-golf-iv-1-6b-105-km-generation-blue-sky-idealny-youngtimer-klasyk-ID6FcWsK.html,Firmy,Osobowe,IV (1997-2006),1999,199 000 km,1 598 cm3,Benzyna,105 KM,Manualna,Na przednie koła,10 l/100km,Auta miejskie,5,5,Niebieski,Niemcy,,Tak,Używane,19 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-0tsi-115km-trendline-fakturavat23-aso-salonpl-citymotors-vw-ID6Fj9gS.html,Firmy,Osobowe,VII (2012-2020),2019,113 590 km,999 cm3,Benzyna,115 KM,Manualna,Na przednie koła,,Kompakt,5,5,Czerwony,Polska,Tak,Tak,Używane,59 900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-3-cabrio-piekny-stan-bogato-wyposazony-ID6F6goQ.html,Osoby prywatnej,Osobowe,III (1991-1998),1994,217 000 km,1 781 cm3,Benzyna,90 KM,Automatyczna,,,Kabriolet,2,4,Niebieski,Niemcy,Tak,Tak,Używane,13 900
https://www.otomoto.pl/oferta/volkswagen-golf-r-serwis-aso-2-0tsi-4x4-300km-lopatki-navi-acc-kamera-led-vat23-ID6EUMAp.html,Firmy,Osobowe,VII (2012-2020),2020,18 010 km,1 984 cm3,Benzyna,300 KM,Automatyczna,4x4 (dołączany automatycznie),,Kombi,5,5,Czerwony,Niemcy,Tak,Tak,Używane,166 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-0tsi-bmt6-115km-10-2019-46992-vat-ID6F1bW4.html,Firmy,Osobowe,VII (2012-2020),2019,108 494 km,999 cm3,Benzyna,115 KM,Manualna,Na przednie koła,,Kombi,5,5,Szary,Polska,Tak,Tak,Używane,57 800
https://www.otomoto.pl/oferta/volkswagen-golf-salon-polska-fv23-gwarancja-serwisowa-gti-113820-netto-ID6FcUz7.html,Firmy,Osobowe,VII (2012-2020),2021,67 000 km,1 984 cm3,Benzyna,245 KM,Automatyczna,,5 l/100km,Kompakt,5,5,Biały,Polska,Tak,Tak,Używane,139 998
https://www.otomoto.pl/oferta/volkswagen-golf-polski-salon-i-wlasciciel-bezwypadkowy-wersja-comfort-ID6ESh0W.html,Firmy,Osobowe,VII (2012-2020),2018,142 475 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kombi,5,5,Czarny,Polska,Tak,Tak,Używane,57 900
https://www.otomoto.pl/oferta/volkswagen-golf-2-0tdi-150km-style-fakturavat23-aso-salonpl-citymotors-vw-ID6Fj99A.html,Firmy,Osobowe,VII (2012-2020),2020,56 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Czerwony,Polska,Tak,Tak,Używane,129 900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-7-gti-clubsport-dsg-265km-salon-pl-serwis-aso-ID6FiocY.html,Firmy,Osobowe,VII (2012-2020),2016,46 500 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Biały,Polska,Tak,Tak,Używane,117 900
https://www.otomoto.pl/oferta/volkswagen-golf-gti-2-0-tsi-245km-dsg-matrix-led-head-up-dcc-od-reki-zawinklem-ID6FfLlE.html,Firmy,Osobowe,VIII (2020-),2022,,1 984 cm3,Benzyna,245 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Szary,Polska,,Tak,Nowe,196 900
https://www.otomoto.pl/oferta/volkswagen-golf-salon-polska-fv23-gwarancja-serwisowa-full-led-40-649-netto-ID6FdHSv.html,Firmy,Osobowe,VII (2012-2020),2018,157 586 km,1 598 cm3,Diesel,115 KM,Manualna,,5 l/100km,Kombi,5,5,Szary,Polska,Tak,Tak,Używane,49 998
https://www.otomoto.pl/oferta/volkswagen-golf-r-line-virtual-cockpit-oswiet-ambiente-niski-przebieg-powloka-ochronna-ID6ENRTO.html,Osoby prywatnej,Osobowe,VIII (2020-),2020,9 700 km,1 498 cm3,Benzyna,130 KM,Manualna,Na przednie koła,"6,50 l/100km",Kompakt,5,5,Szary,Austria,Tak,Tak,Używane,106 500
https://www.otomoto.pl/oferta/volkswagen-golf-f-vat-gwarancja-salon-polska-i-wlasciciel-kombi-comfortline-ID6Fj8Um.html,Firmy,Osobowe,VII (2012-2020),2018,97 000 km,1 600 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kombi,5,5,Szary,Polska,Tak,Tak,Używane,56 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-b-klimatronic-stan-b-dobry-przyg-do-rej-oplacony-ID6Fj8TR.html,Osoby prywatnej,Osobowe,V (2003-2009),2004,187 267 km,1 390 cm3,Benzyna,75 KM,Manualna,Na przednie koła,8 l/100km,Kompakt,5,5,Szary,Niemcy,,Tak,Używane,12 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-b-klimatronic-przyg-do-rej-oplacony-ID6Fj8Tc.html,Osoby prywatnej,Osobowe,V (2003-2009),2004,197 267 km,1 598 cm3,Benzyna,115 KM,Manualna,Na przednie koła,8 l/100km,Auta miejskie,3,5,Srebrny,Niemcy,,Tak,Używane,10 900
https://www.otomoto.pl/oferta/volkswagen-golf-115-km-tdi-variant-led-navi-aso-vat-23-ID6EVe45.html,Firmy,Osobowe,VII (2012-2020),2018,178 807 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kombi,5,5,Czarny,Niemcy,Tak,Tak,Używane,54 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-mpi-102km-highline-navi-climatronic-alu-ideal-ID6Fglyb.html,Osoby prywatnej,Osobowe,V (2003-2009),2005,163 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,5,5,Czarny,Niemcy,,Tak,Używane,18 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-4mpi-idealny-ID6FbCup.html,Osoby prywatnej,Osobowe,V (2003-2009),2008,190 000 km,1 390 cm3,Benzyna,80 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,5,5,Czarny,Niemcy,,Tak,Używane,18 666
https://www.otomoto.pl/oferta/volkswagen-golf-150km-tdi-dsg-life-pakiet-zimowy-navi-dealer-vat-23-ID6ERiXS.html,Firmy,Osobowe,VIII (2020-),2020,26 031 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Biały,Niemcy,Tak,Tak,Używane,117 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-115km-trendline-czujniki-led-bluetooth-ID6F3wFM.html,Firmy,Osobowe,VII (2012-2020),2018,154 246 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kombi,5,5,Szary,Polska,,Tak,Używane,54 900
https://www.otomoto.pl/oferta/volkswagen-golf-2014-r-cup-1-6-tdi-navi-park-asist-150-przebiegu-serwis-lakier-orginal-ID6EWjvR.html,Firmy,Osobowe,VII (2012-2020),2014,152 300 km,1 598 cm3,Diesel,110 KM,Manualna,,,Kombi,5,5,Czarny,Niemcy,,Tak,Używane,39 999
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-highline-ID6FfL0R.html,Osoby prywatnej,Osobowe,VII (2012-2020),2015,199 000 km,1 598 cm3,Diesel,110 KM,Manualna,Na przednie koła,4 l/100km,Kompakt,5,5,Szary,Niemcy,,Tak,Używane,45 900
https://www.otomoto.pl/oferta/volkswagen-golf-polski-salon-bezwypadkowy-ID6EEul8.html,Firmy,Osobowe,VII (2012-2020),2015,67 800 km,1 395 cm3,Benzyna,140 KM,Manualna,Na przednie koła,6 l/100km,Kompakt,5,5,Niebieski,Polska,Tak,Tak,Używane,60 900
https://www.otomoto.pl/oferta/volkswagen-golf-gti-2-0-tsi-280km-doinwestowany-ID6EZ9Ro.html,Firmy,Osobowe,V (2003-2009),2005,239 752 km,1 984 cm3,Benzyna,280 KM,Manualna,Na przednie koła,,Kompakt,5,5,Szary,Niemcy,,Tak,Używane,31 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-comfortline-115-km-dsg-salon-polska-fv23-ID6Finth.html,Firmy,Osobowe,VII (2012-2020),2018,103 029 km,1 598 cm3,Diesel,115 KM,Automatyczna,Na przednie koła,4 l/100km,Kombi,5,5,Bordowy,Polska,Tak,Tak,Używane,67 999
https://www.otomoto.pl/oferta/volkswagen-golf-vi-hatchback-150tys-km-comfort-benz-mpi-zgwarancja-podlpg-ukr-sad-19-9-ID6FhAsh.html,Firmy,Osobowe,VI (2008-2013),2010,150 000 km,1 390 cm3,Benzyna,80 KM,Manualna,Na przednie koła,,Kompakt,3,5,Czarny,,,Tak,Używane,23 900
https://www.otomoto.pl/oferta/volkswagen-golf-polski-salon-tdi-dsg-led-radar-tempomat-aktywny-serwis-aso-ID6ERCkL.html,Osoby prywatnej,Osobowe,VII (2012-2020),2018,179 800 km,1 598 cm3,Diesel,116 KM,Automatyczna,Na przednie koła,5 l/100km,Kombi,5,5,Biały,Polska,Tak,Tak,Używane,63 700
https://www.otomoto.pl/oferta/volkswagen-golf-serwisowanynavi-ID6F20d3.html,Osoby prywatnej,Osobowe,VI (2008-2013),2012,299 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,5 l/100km,Kompakt,5,5,Biały,Niemcy,,Tak,Używane,25 900
https://www.otomoto.pl/oferta/volkswagen-golf-fl-1-5-tsi-130km-comfortline-dsg-aso-od-dealera-ID6Fdmlw.html,Firmy,Osobowe,VII (2012-2020),2018,112 559 km,1 498 cm3,Benzyna,130 KM,Automatyczna,Na przednie koła,6 l/100km,Kompakt,5,5,Czarny,Polska,Tak,Tak,Używane,74 900
https://www.otomoto.pl/oferta/volkswagen-golf-salon-polska-pierwszy-wlasciciel-stan-idealny-ID6Fj4eU.html,Osoby prywatnej,Osobowe,VII (2012-2020),2020,30 222 km,1 498 cm3,Benzyna,130 KM,Manualna,Na przednie koła,,Kombi,5,5,Biały,,Tak,Tak,Używane,98 000
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-mpi-102-km-super-silnik-zdrowy-bez-korozji-oplacony-klimatron-ID6Fj8ho.html,Firmy,Osobowe,V (2003-2009),2008,182 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,5,5,Szary,Niemcy,,Tak,Używane,19 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-110km-czujniki-bluetooth-isofix-multifunkcja-alu-ID6Fj8fC.html,Firmy,Osobowe,VII (2012-2020),2016,151 700 km,1 598 cm3,Diesel,110 KM,Manualna,Na przednie koła,,Kombi,5,5,Czarny,,Tak,Tak,Używane,48 500
https://www.otomoto.pl/oferta/volkswagen-golf-1-2-tsi-110km-fv23-alu-czujniki-multifunkcja-s-s-bt-isofix-ID6Fj8eR.html,Firmy,Osobowe,VII (2012-2020),2016,152 431 km,1 194 cm3,Benzyna,110 KM,Manualna,Na przednie koła,,Kombi,5,5,Biały,,Tak,Tak,Używane,55 500
https://www.otomoto.pl/oferta/volkswagen-golf-jak-nowa-1-4-mpi-i-wl-tylko-141tys-serwis-podgrzewane-fotele-ory-lakie-ID6Ema7j.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,141 633 km,1 390 cm3,Benzyna,80 KM,Manualna,Na przednie koła,8 l/100km,Kompakt,3,5,Czerwony,Niemcy,,Tak,Używane,23 499
https://www.otomoto.pl/oferta/volkswagen-golf-golf-vi-xenon-navi-asystent-parkowania-ID6F7Tsm.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,302 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,5 l/100km,Kombi,5,5,Czarny,Niemcy,Tak,Tak,Używane,24 900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-1-6tdi-comfortline-ogloszenie-prywatne-ID6EPIxm.html,Osoby prywatnej,Osobowe,VII (2012-2020),2018,190 100 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kombi,5,5,Niebieski,Polska,Tak,Tak,Używane,55 500
https://www.otomoto.pl/oferta/volkswagen-golf-volksvagen-golf-vii-variant-1-6-tdi-salon-pl-ID6F8NeU.html,Osoby prywatnej,Osobowe,VII (2012-2020),2018,100 500 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,"4,60 l/100km",Kombi,5,5,Szary,Polska,Tak,Tak,Używane,61 900
https://www.otomoto.pl/oferta/volkswagen-golf-2-0-tdi-cr-110km-2009r-highline-klima-tempomat-bluetooth-ID6F5Z20.html,Firmy,Osobowe,VI (2008-2013),2009,281 000 km,1 968 cm3,Diesel,110 KM,Manualna,Na przednie koła,6 l/100km,Kompakt,5,5,Czarny,Włochy,,Tak,Używane,24 900
https://www.otomoto.pl/oferta/volkswagen-golf-okazja-2001r-138tys-km-ID6F2fFn.html,Osoby prywatnej,Osobowe,IV (1997-2006),2001,131 521 km,1 390 cm3,Benzyna,75 KM,Manualna,,8 l/100km,Auta miejskie,3,5,Srebrny,Niemcy,,Tak,Używane,3 999
https://www.otomoto.pl/oferta/volkswagen-golf-sprowadzony-oplacony-gotowy-do-rejestracji-1-9-tdi-105ps-ID6F9LdV.html,Firmy,Osobowe,V (2003-2009),2008,234 135 km,1 896 cm3,Diesel,105 KM,Manualna,Na przednie koła,6 l/100km,Kombi,5,5,Srebrny,Niemcy,,Tak,Używane,12 999
https://www.otomoto.pl/oferta/volkswagen-golf-gti-2-0tsi-245km-plichta-gdansk-ID6EdYLi.html,Firmy,Osobowe,VIII (2020-),2023,1 km,1 984 cm3,Benzyna,245 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Szary,,,Tak,Nowe,173 900
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vi-kameleon-1-4-mpi-benzyna-super-stan-ID6Fgk73.html,Firmy,Osobowe,VI (2008-2013),2009,140 000 km,1 390 cm3,Benzyna,80 KM,Manualna,Na przednie koła,8 l/100km,Kompakt,5,5,Srebrny,Niemcy,Tak,Tak,Używane,22 900
https://www.otomoto.pl/oferta/volkswagen-golf-sprzedam-vw-golf-vii-z-2013-roku-z-silnikiem-2-0-diesel-150km-ID6Fj7wy.html,Osoby prywatnej,Osobowe,VII (2012-2020),2013,260 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,5 l/100km,Kompakt,5,5,Czarny,Niemcy,Tak,Tak,Używane,42 999
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vi-rok-2011-1-4-benzyna-80ps-mpi-klima-bezwypadkowy-ID6Fj7sZ.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,195 000 km,1 390 cm3,Benzyna,80 KM,Manualna,Na przednie koła,8 l/100km,Kompakt,5,5,Czarny,Niemcy,,Tak,Używane,27 500
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-salon-polska-super-stan-ID6F7OLn.html,Osoby prywatnej,Osobowe,VII (2012-2020),2016,85 000 km,1 598 cm3,Diesel,90 KM,Manualna,Na przednie koła,4 l/100km,Kompakt,5,5,Biały,Polska,Tak,Tak,Używane,58 000
https://www.otomoto.pl/oferta/volkswagen-golf-golf-vi-1-6tdi-match-serwis-ID6FhI2q.html,Osoby prywatnej,Osobowe,VI (2008-2013),2012,184 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,"4,60 l/100km",Kompakt,5,5,Czarny,Francja,,Tak,Używane,33 900
https://www.otomoto.pl/oferta/volkswagen-golf-zamiana-gtd-max-wersja-lift-nowe-lampy-i-srodek-ID6F4X8R.html,Osoby prywatnej,Osobowe,VII (2012-2020),2013,280 000 km,1 968 cm3,Diesel,184 KM,Manualna,Na przednie koła,"5,20 l/100km",Kompakt,5,5,Czarny,Niemcy,Tak,Tak,Używane,46 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6mpi-160000km-trendline-navi-alu-klima-tempomat-podgrzewane-fotel-ID6Fj7lQ.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,160 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,5,5,Biały,Niemcy,,Tak,Używane,32 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-mpi-kola-zima-lato-bezwypadkowy-serwis-aso-ID6FhHZW.html,Osoby prywatnej,Osobowe,V (2003-2009),2006,251 100 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,5,5,Czarny,Niemcy,,Tak,Używane,16 900
https://www.otomoto.pl/oferta/volkswagen-golf-style-1-5-etsi-evo-mhev-96-kw-130-km-dsg-7-stopniowa-2023-luty-ID6FfKa6.html,Firmy,Osobowe,VIII (2020-),2023,10 km,1 498 cm3,Benzyna,130 KM,Automatyczna,,,Kompakt,5,5,Szary,,,Tak,Nowe,139 700
https://www.otomoto.pl/oferta/volkswagen-golf-automat-panorama-ksenon-ID6FiGQG.html,Firmy,Osobowe,V (2003-2009),2009,224 000 km,1 896 cm3,Diesel,105 KM,Manualna,Na przednie koła,"6,70 l/100km",Kombi,5,5,Czerwony,,,Tak,Używane,17 800
https://www.otomoto.pl/oferta/volkswagen-golf-ID6FhHSE.html,Osoby prywatnej,Osobowe,VI (2008-2013),2012,135 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,"4,70 l/100km",Kombi,5,5,Srebrny,Niemcy,Tak,Tak,Używane,29 400
https://www.otomoto.pl/oferta/volkswagen-golf-golf-6-1-4-tsi-ID6FcXYC.html,Osoby prywatnej,Osobowe,VI (2008-2013),2010,176 100 km,1 390 cm3,Benzyna,122 KM,Manualna,,8 l/100km,Kompakt,3,5,Czarny,,Tak,Tak,Używane,25 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-4l-tsi-automat-stan-idealny-ID6F7OG9.html,Osoby prywatnej,Osobowe,VII (2012-2020),2019,78 000 km,1 395 cm3,Benzyna,150 KM,Automatyczna,,6 l/100km,Kombi,5,5,Czarny,,,Tak,Używane,59 900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-v-1-6-benzyna-2006-r-bez-wkladu-wlasnego-ID6Fj6WT.html,Osoby prywatnej,Osobowe,V (2003-2009),2006,144 600 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,,Kompakt,5,5,Pomarańczowy,Niemcy,Tak,Tak,Używane,18 500
https://www.otomoto.pl/oferta/volkswagen-golf-golf-v-1-6-mpi-gti-style-piekny-ID6FgjuB.html,Osoby prywatnej,Osobowe,V (2003-2009),2007,174 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,,Kompakt,5,5,Szary,,Tak,Tak,Używane,21 900
